user,click_1,click_2,click_3,click_4,click_5,conversion,value
6598,a,b,c,b,,0,0
6599,b,b,a,,,1,32
6600,b,d,b,,,0,0
6601,c,d,d,,,0,0
6602,d,c,a,c,,0,0
6603,c,,,,,0,0
6604,d,a,a,a,,1,39
6605,d,d,d,,,0,0
6606,b,c,b,,,1,32
6607,a,b,b,,,0,0
6608,a,,,,,0,0
6609,b,d,b,,,0,0
6610,b,,,,,0,0
6611,b,a,b,a,c,0,0
6612,b,d,,,,1,45
6613,a,,,,,0,0
6614,a,c,a,d,c,1,37
6615,c,c,b,d,a,0,0
6616,c,a,a,d,c,0,0
6617,b,c,c,,,0,0
6618,b,a,d,,,0,0
6619,c,b,c,b,a,0,0
6620,c,c,b,d,,1,44
6621,d,c,,,,0,0
6622,a,b,d,a,a,0,0
6623,c,b,b,c,a,1,35
6624,d,c,c,c,c,0,0
6625,d,b,,,,0,0
6626,d,c,d,c,,0,0
6627,c,c,b,c,,1,39
6628,a,b,a,d,a,0,0
6629,d,,,,,0,0
6630,a,,,,,0,0
6631,d,,,,,0,0
6632,a,a,d,c,,1,47
6633,c,d,,,,1,37
6634,c,d,,,,1,42
6635,b,c,,,,0,0
6636,b,a,a,,,0,0
6637,d,c,,,,0,0
6638,c,c,a,,,0,0
6639,d,c,c,,,0,0
6640,a,a,a,d,b,0,0
6641,c,a,d,a,,1,48
6642,c,b,b,b,,0,0
6643,b,d,d,,,0,0
6644,b,b,b,a,,0,0
6645,a,a,a,,,0,0
6646,b,c,,,,0,0
6647,c,,,,,0,0
6648,c,,,,,0,0
6649,b,a,a,d,a,1,40
6650,b,,,,,0,0
6651,c,b,b,d,b,1,42
6652,b,a,,,,0,0
6653,d,d,,,,0,0
6654,d,c,c,a,,0,0
6655,a,,,,,0,0
6656,b,b,d,d,,0,0
6657,a,,,,,1,32
6658,c,d,d,,,0,0
6659,c,,,,,0,0
6660,a,b,b,d,c,1,34
6661,c,d,c,a,,0,0
6662,d,a,d,,,0,0
6663,b,d,,,,1,38
6664,b,b,d,a,a,0,0
6665,a,a,,,,1,41
6666,d,a,,,,1,30
6667,b,d,,,,1,35
6668,b,c,d,,,0,0
6669,b,a,b,,,0,0
6670,a,b,,,,0,0
6671,a,b,d,d,d,0,0
6672,a,c,c,,,0,0
6673,c,c,,,,0,0
6674,c,c,b,c,d,0,0
6675,a,,,,,0,0
6676,c,c,c,c,a,1,49
6677,b,d,,,,0,0
6678,a,d,a,c,,1,35
6679,a,c,,,,0,0
6680,a,,,,,1,44
6681,d,d,c,c,b,1,31
6682,d,c,b,d,d,0,0
6683,c,c,d,d,b,1,42
6684,a,c,a,c,,0,0
6685,a,a,a,,,1,31
6686,a,d,a,,,0,0
6687,a,c,b,,,0,0
6688,b,c,,,,0,0
6689,b,a,d,b,a,0,0
6690,d,c,a,,,0,0
6691,c,d,b,b,,0,0
6692,c,c,,,,0,0
6693,d,a,,,,0,0
6694,b,a,c,d,,0,0
6695,d,d,,,,0,0
6696,a,b,b,c,,1,38
6697,a,b,,,,0,0
6698,a,,,,,1,48
6699,d,c,c,b,b,1,40
6700,d,d,a,b,b,0,0
6701,a,b,,,,0,0
6702,c,,,,,0,0
6703,b,a,a,c,,1,35
6704,c,d,d,,,0,0
6705,a,d,d,c,b,0,0
6706,c,,,,,0,0
6707,b,b,d,b,,0,0
6708,c,c,a,d,,0,0
6709,d,c,c,c,,1,37
6710,d,a,b,,,0,0
6711,a,,,,,1,45
6712,a,,,,,0,0
6713,c,d,d,,,0,0
6714,a,a,c,,,1,42
6715,b,a,a,b,b,0,0
6716,c,a,b,d,c,0,0
6717,b,a,,,,0,0
6718,a,,,,,0,0
6719,c,a,,,,0,0
6720,b,a,c,d,,0,0
6721,c,a,b,c,,0,0
6722,b,a,a,,,0,0
6723,b,c,,,,1,37
6724,d,d,a,d,,1,38
6725,d,c,d,b,c,0,0
6726,d,b,,,,0,0
6727,b,d,b,b,d,0,0
6728,c,a,,,,1,36
6729,d,b,a,b,,0,0
6730,d,d,c,,,0,0
6731,d,c,b,,,0,0
6732,b,b,,,,0,0
6733,b,d,,,,0,0
6734,d,,,,,0,0
6735,c,c,,,,0,0
6736,b,b,a,d,,1,40
6737,a,c,b,a,c,1,32
6738,d,d,a,,,1,39
6739,d,d,d,d,,0,0
6740,b,,,,,0,0
6741,d,d,b,c,,0,0
6742,b,c,d,,,0,0
6743,d,c,,,,1,37
6744,b,,,,,0,0
6745,b,b,d,,,0,0
6746,b,c,,,,0,0
6747,c,d,d,,,0,0
6748,d,c,b,c,b,0,0
6749,c,c,,,,0,0
6750,d,a,c,b,,0,0
6751,c,,,,,0,0
6752,b,,,,,0,0
6753,a,c,d,a,,0,0
6754,b,b,a,,,0,0
6755,a,,,,,0,0
6756,b,c,,,,0,0
6757,a,,,,,0,0
6758,c,d,,,,0,0
6759,c,,,,,0,0
6760,d,d,,,,0,0
6761,c,d,d,c,d,0,0
6762,d,b,a,b,,1,38
6763,b,,,,,0,0
6764,b,c,,,,0,0
6765,a,d,d,c,b,0,0
6766,b,b,,,,0,0
6767,a,c,a,d,,1,31
6768,d,,,,,0,0
6769,b,b,d,a,,1,39
6770,a,c,d,a,d,0,0
6771,b,a,a,b,c,1,38
6772,d,b,c,a,a,0,0
6773,d,,,,,0,0
6774,b,,,,,0,0
6775,d,b,c,,,0,0
6776,c,c,,,,0,0
6777,a,a,,,,0,0
6778,d,b,b,,,0,0
6779,d,a,,,,0,0
6780,a,c,c,,,0,0
6781,b,,,,,0,0
6782,a,b,d,a,b,0,0
6783,a,c,a,,,0,0
6784,b,,,,,0,0
6785,d,b,a,d,a,0,0
6786,d,b,d,c,,0,0
6787,b,a,,,,0,0
6788,d,d,d,b,a,1,48
6789,d,a,c,b,,0,0
6790,b,c,,,,0,0
6791,c,,,,,0,0
6792,b,b,,,,0,0
6793,a,d,c,a,a,1,32
6794,d,,,,,0,0
6795,a,,,,,0,0
6796,c,d,b,,,0,0
6797,b,,,,,0,0
6798,b,a,c,a,,1,40
6799,a,b,,,,0,0
6800,b,c,,,,0,0
6801,a,d,,,,0,0
6802,a,,,,,1,41
6803,b,,,,,0,0
6804,a,b,a,,,0,0
6805,b,b,d,b,,0,0
6806,d,c,c,,,0,0
6807,b,c,c,,,0,0
6808,a,c,d,,,0,0
6809,c,b,d,,,1,48
6810,b,b,d,,,0,0
6811,c,d,d,,,0,0
6812,c,,,,,0,0
6813,d,c,,,,0,0
6814,a,,,,,0,0
6815,d,c,b,,,0,0
6816,a,a,,,,0,0
6817,a,d,a,d,b,0,0
6818,a,d,,,,0,0
6819,d,c,c,,,0,0
6820,a,a,a,d,d,0,0
6821,d,,,,,0,0
6822,d,a,,,,0,0
6823,d,d,a,,,0,0
6824,a,d,d,a,a,0,0
6825,b,b,d,c,,0,0
6826,b,d,,,,0,0
6827,d,a,b,,,0,0
6828,c,b,a,a,,1,38
6829,c,b,a,b,c,0,0
6830,c,,,,,0,0
6831,d,c,d,a,c,1,40
6832,d,a,,,,0,0
6833,d,a,,,,0,0
6834,b,b,,,,0,0
6835,c,d,c,,,0,0
6836,b,a,,,,1,44
6837,d,a,b,d,,1,30
6838,d,b,,,,0,0
6839,b,,,,,0,0
6840,d,a,c,,,1,42
6841,d,d,d,c,c,1,30
6842,c,b,a,,,0,0
6843,a,c,a,,,1,50
6844,c,a,d,d,,0,0
6845,c,,,,,0,0
6846,c,c,c,,,0,0
6847,d,a,b,c,d,1,36
6848,d,,,,,0,0
6849,a,,,,,0,0
6850,a,b,c,a,,1,35
6851,c,c,d,d,,1,42
6852,d,b,d,,,0,0
6853,b,c,,,,0,0
6854,b,a,b,d,a,1,50
6855,c,b,d,b,,0,0
6856,d,c,b,c,,0,0
6857,c,d,,,,0,0
6858,c,c,,,,0,0
6859,d,a,a,b,,0,0
6860,a,b,b,a,,1,36
6861,c,,,,,0,0
6862,b,a,c,,,0,0
6863,b,,,,,0,0
6864,c,a,b,b,a,0,0
6865,a,a,d,c,,1,37
6866,b,c,c,,,0,0
6867,b,c,b,,,0,0
6868,b,a,a,,,0,0
6869,a,d,b,a,,0,0
6870,a,c,a,b,,1,42
6871,c,d,a,,,0,0
6872,d,a,a,a,,1,40
6873,a,,,,,0,0
6874,c,b,,,,0,0
6875,c,b,,,,0,0
6876,b,b,a,c,b,0,0
6877,c,b,,,,1,38
6878,a,c,a,d,b,0,0
6879,b,b,c,c,a,0,0
6880,d,,,,,1,43
6881,c,b,a,,,1,39
6882,a,b,d,c,,0,0
6883,d,d,c,a,a,0,0
6884,c,c,b,c,d,0,0
6885,b,c,c,b,c,0,0
6886,a,c,c,b,c,0,0
6887,c,c,d,a,c,0,0
6888,c,c,d,,,0,0
6889,d,a,c,c,,1,33
6890,b,b,c,c,b,0,0
6891,d,d,d,a,,0,0
6892,a,,,,,0,0
6893,d,c,c,b,,0,0
6894,c,d,a,c,c,0,0
6895,b,c,d,,,0,0
6896,a,b,c,,,0,0
6897,c,b,c,a,b,0,0
6898,b,b,c,b,a,0,0
6899,c,b,,,,0,0
6900,b,c,d,d,a,1,36
6901,a,a,a,b,b,1,33
6902,a,,,,,1,41
6903,d,d,a,c,b,1,39
6904,c,b,,,,0,0
6905,d,a,d,b,a,0,0
6906,c,a,,,,0,0
6907,c,c,a,b,a,0,0
6908,a,a,d,a,a,0,0
6909,a,c,d,b,d,0,0
6910,d,b,,,,0,0
6911,b,a,a,,,0,0
6912,c,d,b,,,0,0
6913,a,d,b,b,,0,0
6914,c,b,a,d,,0,0
6915,a,c,c,,,0,0
6916,a,d,b,a,,1,36
6917,a,d,c,c,,0,0
6918,c,c,,,,0,0
6919,c,b,a,a,b,1,33
6920,d,,,,,0,0
6921,c,b,a,d,a,1,37
6922,d,,,,,0,0
6923,d,a,b,,,1,50
6924,b,,,,,0,0
6925,d,b,,,,0,0
6926,c,c,,,,0,0
6927,a,b,b,c,b,1,42
6928,a,c,b,c,b,0,0
6929,b,c,a,,,0,0
6930,a,a,a,d,b,1,42
6931,b,,,,,0,0
6932,b,d,,,,0,0
6933,b,d,a,,,0,0
6934,c,b,b,,,1,44
6935,d,,,,,0,0
6936,d,c,a,a,,0,0
6937,a,c,d,b,d,1,47
6938,d,b,d,b,b,1,36
6939,c,d,a,c,c,0,0
6940,a,a,b,d,,0,0
6941,a,b,,,,0,0
6942,d,a,c,,,0,0
6943,b,,,,,0,0
6944,a,d,,,,1,46
6945,c,c,d,b,,0,0
6946,b,c,,,,1,42
6947,c,a,a,c,,1,40
6948,b,c,,,,0,0
6949,c,,,,,0,0
6950,b,c,b,c,a,0,0
6951,d,d,,,,0,0
6952,c,c,b,d,,1,46
6953,c,b,a,d,,0,0
6954,b,d,b,,,0,0
6955,d,b,d,d,,0,0
6956,c,a,d,,,0,0
6957,a,d,,,,0,0
6958,c,b,,,,0,0
6959,d,d,a,c,a,0,0
6960,c,,,,,0,0
6961,b,,,,,0,0
6962,c,d,a,,,0,0
6963,c,c,,,,0,0
6964,c,c,d,b,,0,0
6965,a,,,,,0,0
6966,c,d,b,d,,0,0
6967,b,c,a,a,a,0,0
6968,b,a,a,b,,0,0
6969,a,d,,,,0,0
6970,b,a,a,,,0,0
6971,d,b,,,,0,0
6972,d,c,d,c,a,1,39
6973,d,,,,,0,0
6974,d,,,,,0,0
6975,c,d,d,b,a,0,0
6976,d,d,d,d,a,1,33
6977,b,,,,,0,0
6978,d,c,d,a,d,0,0
6979,a,c,b,a,c,1,39
6980,a,,,,,0,0
6981,a,d,a,b,,0,0
6982,b,a,b,b,,1,46
6983,c,,,,,0,0
6984,b,,,,,0,0
6985,a,,,,,0,0
6986,c,,,,,0,0
6987,d,c,,,,0,0
6988,b,b,c,b,c,0,0
6989,b,,,,,1,30
6990,d,,,,,0,0
6991,a,b,b,,,0,0
6992,b,a,c,c,,0,0
6993,b,c,a,c,d,0,0
6994,c,d,,,,1,35
6995,c,a,d,a,c,0,0
6996,c,c,,,,0,0
6997,a,c,c,,,1,46
6998,b,d,d,,,0,0
6999,c,c,a,,,0,0
7000,c,b,c,b,,0,0
7001,c,a,b,,,1,44
7002,d,b,a,c,d,0,0
7003,a,c,d,a,d,1,48
7004,a,,,,,0,0
7005,a,b,,,,0,0
7006,c,,,,,0,0
7007,d,c,a,c,b,0,0
7008,b,,,,,0,0
7009,b,,,,,0,0
7010,d,,,,,0,0
7011,a,,,,,0,0
7012,b,c,d,c,,0,0
7013,c,b,c,d,b,0,0
7014,a,d,,,,0,0
7015,a,c,c,c,,0,0
7016,b,d,c,,,0,0
7017,d,a,c,a,a,0,0
7018,d,a,a,,,1,36
7019,d,d,c,c,a,0,0
7020,b,b,a,d,,0,0
7021,b,c,a,c,b,1,38
7022,b,c,b,c,b,0,0
7023,a,,,,,0,0
7024,d,a,a,c,c,0,0
7025,a,b,b,b,d,0,0
7026,d,c,d,a,a,0,0
7027,a,a,c,c,,1,36
7028,d,b,c,c,c,0,0
7029,c,a,b,c,,0,0
7030,b,d,,,,0,0
7031,a,d,,,,0,0
7032,b,d,,,,0,0
7033,a,b,c,c,c,1,40
7034,c,c,c,,,1,39
7035,d,a,d,c,c,0,0
7036,d,d,c,b,,0,0
7037,b,d,b,a,,0,0
7038,a,b,c,c,d,1,45
7039,a,c,a,d,d,0,0
7040,d,d,b,a,,0,0
7041,d,c,b,,,0,0
7042,b,c,b,,,0,0
7043,b,b,d,,,0,0
7044,a,c,a,d,c,1,36
7045,d,c,,,,0,0
7046,c,,,,,0,0
7047,b,d,a,d,,1,30
7048,d,a,d,,,1,33
7049,d,,,,,1,39
7050,d,a,,,,0,0
7051,b,a,a,,,0,0
7052,b,c,a,d,a,0,0
7053,a,a,d,,,0,0
7054,a,b,a,,,0,0
7055,a,d,a,c,,0,0
7056,d,d,,,,0,0
7057,c,b,,,,0,0
7058,c,a,b,b,c,0,0
7059,b,a,b,d,c,0,0
7060,b,d,a,c,b,0,0
7061,a,c,a,c,,0,0
7062,d,b,c,,,0,0
7063,d,a,b,,,0,0
7064,d,a,c,,,0,0
7065,c,a,c,a,d,1,36
7066,c,c,b,,,0,0
7067,a,,,,,0,0
7068,c,d,c,a,a,0,0
7069,d,a,c,d,,0,0
7070,d,c,,,,1,40
7071,c,d,b,c,,1,41
7072,b,c,a,a,,0,0
7073,c,c,a,a,a,0,0
7074,c,,,,,1,35
7075,d,b,a,c,,1,34
7076,d,b,c,c,,1,43
7077,a,c,c,b,,1,30
7078,d,b,,,,0,0
7079,c,b,,,,0,0
7080,b,b,,,,1,36
7081,c,d,d,c,,0,0
7082,b,d,a,,,0,0
7083,a,b,a,,,0,0
7084,b,,,,,0,0
7085,d,b,,,,0,0
7086,d,b,d,d,,0,0
7087,c,a,a,a,c,0,0
7088,d,d,,,,0,0
7089,b,c,c,d,d,0,0
7090,d,c,b,b,d,0,0
7091,d,d,,,,0,0
7092,a,a,c,,,0,0
7093,d,,,,,1,41
7094,a,b,,,,0,0
7095,a,b,,,,1,50
7096,b,d,b,b,d,0,0
7097,c,b,a,,,0,0
7098,d,c,,,,0,0
7099,a,d,b,b,,1,41
7100,c,a,d,a,c,0,0
7101,d,d,,,,0,0
7102,c,,,,,0,0
7103,c,a,c,a,,1,35
7104,b,c,d,c,a,0,0
7105,a,c,d,b,a,1,33
7106,c,b,,,,0,0
7107,b,d,,,,0,0
7108,a,,,,,0,0
7109,b,d,a,d,d,0,0
7110,b,b,,,,0,0
7111,d,a,a,d,b,0,0
7112,b,,,,,0,0
7113,a,c,b,,,0,0
7114,c,,,,,0,0
7115,b,b,a,b,c,0,0
7116,c,,,,,0,0
7117,d,a,,,,0,0
7118,a,d,d,d,,0,0
7119,b,d,c,,,1,40
7120,c,a,,,,0,0
7121,a,a,c,c,,0,0
7122,d,d,d,a,,0,0
7123,d,c,b,d,a,0,0
7124,b,d,c,,,0,0
7125,b,a,c,a,b,0,0
7126,d,,,,,0,0
7127,d,a,c,b,a,1,30
7128,a,b,c,d,,1,47
7129,d,a,a,,,0,0
7130,c,b,d,c,,1,50
7131,a,a,,,,0,0
7132,c,d,c,,,0,0
7133,b,b,a,a,b,0,0
7134,d,d,,,,0,0
7135,c,,,,,0,0
7136,a,a,,,,0,0
7137,b,a,a,b,b,0,0
7138,b,,,,,0,0
7139,d,c,a,c,,0,0
7140,c,d,d,,,0,0
7141,c,c,d,b,,1,41
7142,d,a,d,c,,0,0
7143,c,b,,,,0,0
7144,a,b,c,c,b,0,0
7145,c,b,d,b,c,0,0
7146,b,b,,,,0,0
7147,b,d,b,b,,0,0
7148,d,d,,,,0,0
7149,c,d,b,c,,0,0
7150,a,d,b,,,0,0
7151,c,a,d,d,c,0,0
7152,b,d,c,,,0,0
7153,a,,,,,0,0
7154,d,b,c,c,d,1,39
7155,c,a,,,,0,0
7156,c,,,,,0,0
7157,c,a,a,a,,0,0
7158,b,c,,,,0,0
7159,c,b,a,,,0,0
7160,c,,,,,0,0
7161,b,b,d,b,,0,0
7162,c,a,b,c,b,1,37
7163,b,,,,,0,0
7164,c,d,a,d,,0,0
7165,c,,,,,1,32
7166,a,,,,,0,0
7167,c,c,a,d,b,0,0
7168,b,c,b,a,,1,38
7169,c,a,c,,,0,0
7170,a,b,c,,,1,48
7171,d,a,,,,1,47
7172,d,b,,,,0,0
7173,d,d,b,b,a,0,0
7174,a,a,a,c,,0,0
7175,c,a,d,,,0,0
7176,a,a,d,c,,1,38
7177,d,a,a,,,0,0
7178,a,c,d,b,d,0,0
7179,c,b,d,,,1,44
7180,d,d,a,,,0,0
7181,d,a,,,,0,0
7182,d,d,b,a,,1,44
7183,c,,,,,0,0
7184,a,,,,,0,0
7185,d,d,b,,,0,0
7186,a,c,a,b,b,0,0
7187,d,b,c,,,0,0
7188,b,d,,,,0,0
7189,a,d,,,,0,0
7190,b,a,,,,0,0
7191,a,a,b,,,0,0
7192,d,a,,,,0,0
7193,b,c,,,,0,0
7194,c,a,c,,,0,0
7195,c,c,d,,,0,0
7196,d,b,c,b,a,1,30
7197,a,b,c,d,,1,50
7198,d,c,c,,,0,0
7199,d,a,,,,0,0
7200,c,a,b,a,,0,0
7201,a,d,c,a,,0,0
7202,b,b,c,,,0,0
7203,c,a,c,,,0,0
7204,c,c,,,,1,44
7205,b,d,,,,0,0
7206,a,a,,,,1,39
7207,d,a,b,,,0,0
7208,a,c,,,,0,0
7209,d,,,,,0,0
7210,a,d,a,b,,0,0
7211,d,b,a,c,c,1,41
7212,b,b,c,,,0,0
7213,a,d,a,,,1,34
7214,d,c,a,c,,0,0
7215,b,,,,,0,0
7216,a,a,b,b,,0,0
7217,c,a,a,,,0,0
7218,c,a,,,,0,0
7219,c,b,,,,0,0
7220,c,b,a,a,,1,50
7221,a,d,,,,0,0
7222,b,d,,,,0,0
7223,b,b,d,a,a,1,32
7224,d,b,d,,,0,0
7225,a,b,a,c,,1,38
7226,c,b,d,d,,0,0
7227,b,d,a,a,,0,0
7228,b,d,c,c,c,0,0
7229,c,,,,,0,0
7230,d,b,b,a,,0,0
7231,c,d,c,c,,0,0
7232,b,b,b,a,a,0,0
7233,d,,,,,0,0
7234,c,,,,,0,0
7235,c,c,c,,,1,49
7236,a,,,,,0,0
7237,a,c,b,c,b,1,36
7238,a,c,b,d,,0,0
7239,d,c,d,d,,0,0
7240,b,,,,,0,0
7241,c,d,d,,,0,0
7242,a,b,d,,,0,0
7243,d,c,a,,,0,0
7244,a,c,a,a,,1,44
7245,c,c,,,,0,0
7246,a,c,a,b,,1,31
7247,c,b,a,d,b,0,0
7248,d,d,b,,,0,0
7249,c,c,b,d,,0,0
7250,a,a,a,d,b,1,45
7251,a,c,c,,,0,0
7252,c,a,d,,,0,0
7253,d,a,b,,,0,0
7254,c,d,b,c,,0,0
7255,b,a,d,d,,0,0
7256,d,,,,,0,0
7257,c,,,,,0,0
7258,c,a,,,,0,0
7259,b,c,b,c,c,1,50
7260,d,d,b,c,,1,32
7261,d,a,a,d,,0,0
7262,d,c,a,,,0,0
7263,d,a,a,c,,0,0
7264,a,b,d,b,,1,48
7265,c,b,b,a,c,0,0
7266,c,b,d,c,a,0,0
7267,a,d,c,c,a,0,0
7268,a,d,a,d,,0,0
7269,a,d,a,a,,1,39
7270,b,c,,,,0,0
7271,d,,,,,0,0
7272,d,a,b,c,d,0,0
7273,c,a,a,d,,1,42
7274,c,c,b,c,,1,44
7275,d,a,d,,,0,0
7276,a,a,d,a,d,1,50
7277,c,a,c,a,,0,0
7278,d,a,c,,,0,0
7279,c,c,b,,,0,0
7280,d,d,a,c,a,0,0
7281,a,b,,,,1,33
7282,a,b,c,a,,0,0
7283,d,,,,,0,0
7284,d,d,a,,,0,0
7285,d,c,b,a,d,1,42
7286,a,d,,,,0,0
7287,b,,,,,0,0
7288,b,c,a,b,,0,0
7289,d,,,,,0,0
7290,d,,,,,0,0
7291,c,c,,,,1,38
7292,c,d,,,,0,0
7293,d,b,b,a,a,0,0
7294,b,d,,,,0,0
7295,c,d,b,b,a,0,0
7296,c,c,c,d,,0,0
7297,d,,,,,0,0
7298,a,c,b,b,c,0,0
7299,d,b,,,,0,0
7300,c,d,d,,,1,31
7301,d,c,d,,,0,0
7302,d,c,d,a,c,1,36
7303,b,d,b,a,,1,36
7304,d,c,b,c,,0,0
7305,a,a,d,,,0,0
7306,b,a,d,d,d,1,40
7307,d,,,,,0,0
7308,d,c,c,,,0,0
7309,b,a,b,d,a,0,0
7310,a,b,a,,,1,31
7311,b,c,,,,1,31
7312,d,d,b,b,c,1,34
7313,a,,,,,0,0
7314,a,b,,,,0,0
7315,a,d,,,,0,0
7316,a,a,b,d,d,1,44
7317,c,b,a,c,b,0,0
7318,a,a,a,a,b,1,35
7319,a,c,,,,1,36
7320,d,,,,,0,0
7321,b,a,d,,,0,0
7322,a,b,c,b,b,0,0
7323,a,a,b,b,,0,0
7324,b,b,c,a,,1,40
7325,d,a,,,,0,0
7326,c,c,d,b,,0,0
7327,a,c,d,a,,0,0
7328,d,a,b,d,,0,0
7329,b,b,a,a,d,1,47
7330,a,d,a,c,a,0,0
7331,d,a,d,,,0,0
7332,c,c,,,,1,43
7333,a,d,c,b,b,1,44
7334,d,c,,,,0,0
7335,a,,,,,0,0
7336,c,c,c,c,a,0,0
7337,a,c,a,b,c,1,50
7338,a,b,b,,,0,0
7339,b,b,,,,0,0
7340,d,c,c,,,0,0
7341,b,a,a,,,0,0
7342,c,b,a,b,b,0,0
7343,b,c,c,,,0,0
7344,d,b,b,b,,1,40
7345,b,c,c,c,c,1,48
7346,b,a,b,d,a,1,41
7347,d,b,a,,,1,32
7348,b,a,c,b,,0,0
7349,b,b,d,,,0,0
7350,b,b,c,,,1,38
7351,d,a,d,d,a,0,0
7352,c,a,a,,,0,0
7353,d,,,,,0,0
7354,d,a,d,,,1,31
7355,d,b,,,,0,0
7356,a,b,,,,0,0
7357,d,b,b,,,0,0
7358,c,d,b,,,0,0
7359,d,d,c,b,d,0,0
7360,c,c,c,,,0,0
7361,c,c,c,c,,0,0
7362,c,c,a,,,0,0
7363,a,,,,,0,0
7364,c,a,c,b,b,1,45
7365,d,,,,,0,0
7366,d,b,c,,,0,0
7367,d,,,,,0,0
7368,d,b,a,d,a,1,50
7369,c,c,d,a,b,1,32
7370,a,a,d,,,0,0
7371,c,,,,,0,0
7372,c,,,,,0,0
7373,b,b,d,b,c,0,0
7374,c,c,,,,0,0
7375,c,,,,,0,0
7376,c,b,,,,0,0
7377,c,c,,,,1,42
7378,d,a,a,a,,0,0
7379,c,d,,,,0,0
7380,d,c,,,,0,0
7381,a,b,c,c,,1,49
7382,a,,,,,1,38
7383,b,,,,,0,0
7384,b,,,,,0,0
7385,c,d,,,,0,0
7386,b,c,,,,0,0
7387,c,d,,,,0,0
7388,b,c,b,c,b,1,47
7389,c,b,b,,,0,0
7390,c,c,a,a,d,0,0
7391,c,c,a,b,d,0,0
7392,d,,,,,0,0
7393,b,c,c,a,d,0,0
7394,a,d,,,,0,0
7395,c,b,,,,0,0
7396,c,b,b,,,1,42
7397,d,d,,,,0,0
7398,c,b,d,b,d,1,41
7399,d,b,b,,,1,48
7400,d,,,,,0,0
7401,d,a,d,d,b,1,49
7402,b,c,a,c,,0,0
7403,c,a,a,c,c,0,0
7404,c,a,a,d,,1,43
7405,c,,,,,0,0
7406,b,a,b,a,a,1,46
7407,a,a,,,,0,0
7408,b,c,,,,0,0
7409,c,c,c,,,0,0
7410,a,c,,,,0,0
7411,b,,,,,0,0
7412,d,b,a,,,0,0
7413,b,b,,,,0,0
7414,b,,,,,0,0
7415,d,b,,,,0,0
7416,a,,,,,0,0
7417,d,,,,,0,0
7418,d,b,b,a,a,0,0
7419,b,,,,,0,0
7420,c,a,,,,0,0
7421,c,,,,,0,0
7422,d,d,c,c,,0,0
7423,c,,,,,1,30
7424,c,a,,,,0,0
7425,c,c,,,,0,0
7426,c,a,a,,,0,0
7427,b,a,,,,0,0
7428,b,d,,,,0,0
7429,d,c,b,c,c,0,0
7430,a,a,,,,1,43
7431,d,b,b,,,1,44
7432,b,d,a,d,,0,0
7433,b,c,c,d,,1,49
7434,d,,,,,0,0
7435,b,d,,,,0,0
7436,a,a,d,,,0,0
7437,a,a,d,,,1,33
7438,a,c,d,a,,0,0
7439,a,d,d,,,0,0
7440,d,d,b,,,1,36
7441,b,c,d,d,,1,31
7442,c,b,d,,,1,37
7443,b,b,,,,0,0
7444,a,d,a,c,b,0,0
7445,c,a,a,b,,0,0
7446,c,c,d,,,0,0
7447,a,d,b,a,,0,0
7448,d,b,c,,,0,0
7449,d,b,c,c,,0,0
7450,a,c,,,,1,43
7451,a,,,,,0,0
7452,d,c,a,b,,0,0
7453,a,b,b,a,b,1,37
7454,a,b,c,b,,1,36
7455,d,b,d,a,,1,45
7456,c,a,a,,,0,0
7457,b,,,,,1,31
7458,b,b,a,,,1,31
7459,c,a,d,d,,0,0
7460,c,d,d,b,,0,0
7461,d,,,,,0,0
7462,c,d,,,,0,0
7463,b,c,,,,0,0
7464,d,b,d,,,0,0
7465,a,a,,,,0,0
7466,b,b,c,,,1,32
7467,a,b,,,,0,0
7468,b,a,,,,1,45
7469,c,c,b,a,d,0,0
7470,b,d,b,a,a,0,0
7471,a,d,c,,,0,0
7472,d,b,,,,0,0
7473,d,c,a,d,a,0,0
7474,c,,,,,0,0
7475,b,c,c,,,1,46
7476,a,b,b,b,,0,0
7477,d,b,c,,,0,0
7478,a,c,a,,,0,0
7479,c,c,a,d,c,0,0
7480,b,,,,,0,0
7481,d,b,,,,0,0
7482,a,a,,,,0,0
7483,d,,,,,0,0
7484,a,a,c,,,1,47
7485,a,d,c,,,0,0
7486,b,b,b,c,d,0,0
7487,c,b,,,,0,0
7488,a,,,,,0,0
7489,c,,,,,0,0
7490,d,,,,,0,0
7491,b,c,d,,,1,37
7492,d,d,c,a,,1,47
7493,d,d,a,d,,0,0
7494,c,,,,,0,0
7495,c,b,b,b,,0,0
7496,b,,,,,0,0
7497,d,a,d,a,,0,0
7498,c,d,b,b,,0,0
7499,b,b,b,a,,0,0
7500,a,c,,,,0,0
7501,b,b,b,a,,0,0
7502,b,b,a,d,,0,0
7503,c,d,a,d,,0,0
7504,c,b,,,,0,0
7505,b,a,b,a,,1,43
7506,a,,,,,0,0
7507,b,b,,,,0,0
7508,a,c,d,b,c,0,0
7509,c,c,,,,0,0
7510,b,b,d,a,,0,0
7511,a,,,,,0,0
7512,b,,,,,0,0
7513,b,d,,,,0,0
7514,b,d,a,,,0,0
7515,d,d,b,,,1,41
7516,c,,,,,0,0
7517,d,,,,,1,43
7518,a,,,,,0,0
7519,a,d,,,,0,0
7520,d,b,b,c,,0,0
7521,b,a,,,,0,0
7522,a,,,,,0,0
7523,c,a,,,,0,0
7524,b,b,b,,,0,0
7525,d,c,c,c,d,0,0
